id,eval_d,score
48,fluency,-1.0
48,fluency,0.2
48,fluency,-1.0
48,fluency,-1.0
48,fluency,3.5
48,fluency,3.5
48,fluency,3.5
48,fluency,2.5
49,style,4.333
49,style,0.857
49,style,4.0
49,style,4.5
49,style,4.0
49,style,4.0
49,style,4.0
49,style,4.0
49,style,5.0
49,style,4.0
49,style,4.286
49,content,4.0
49,content,4.333
49,content,4.333
49,content,4.333
49,content,4.5
49,content,4.0
49,content,1.667
49,content,4.333
49,content,2.0
49,content,2.333
49,content,4.333
49,fluency,0.857
49,fluency,2.333
49,fluency,-1.0
49,fluency,1.0
49,fluency,0.2
49,fluency,1.0
49,fluency,2.5
49,fluency,1.5
49,fluency,1.0
49,fluency,1.0
49,fluency,1.5
50,style,4.0
50,style,0.143
50,style,4.0
50,style,4.5
50,style,4.5
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.286
50,content,4.286
50,content,4.286
50,content,4.0
50,content,4.333
50,content,4.5
50,content,4.5
50,content,4.286
50,content,4.286
50,content,2.0
50,content,2.0
50,content,4.333
50,fluency,0.5
50,fluency,2.333
50,fluency,3.0
50,fluency,2.5
50,fluency,0.5
50,fluency,3.0
50,fluency,3.5
50,fluency,3.0
50,fluency,2.5
50,fluency,3.5
50,fluency,2.5
51,style,4.0
51,style,0.857
51,style,4.0
51,style,4.5
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.5
51,content,4.5
51,content,4.0
51,content,4.0
51,content,4.0
51,content,4.5
51,content,4.0
51,content,4.0
51,content,4.5
51,content,2.0
51,content,2.0
51,content,4.333
51,fluency,0.857
51,fluency,2.5
51,fluency,-1.0
51,fluency,4.5
51,fluency,0.2
51,fluency,3.0
51,fluency,2.5
51,fluency,1.0
51,fluency,2.0
51,fluency,1.5
51,fluency,1.0
52,style,4.0
52,style,0.857
52,style,4.0
52,style,4.5
52,style,4.0
52,style,4.0
52,style,4.0
52,style,4.0
52,style,4.0
52,style,4.0
52,style,4.5
52,content,4.286
52,content,4.0
52,content,4.0
52,content,4.5
52,content,4.5
52,content,4.0
52,content,2.5
52,content,4.5
52,content,2.0
52,content,2.0
52,content,4.0
52,fluency,0.5
52,fluency,3.286
52,fluency,4.5
52,fluency,4.5
52,fluency,0.875
52,fluency,4.0
52,fluency,4.5
52,fluency,4.5
52,fluency,3.5
52,fluency,4.5
52,fluency,4.5
53,style,4.0
53,style,0.571
53,style,4.0
53,style,4.286
53,style,4.286
53,style,4.0
53,style,4.0
53,style,4.0
53,style,4.0
53,style,4.0
53,style,4.286
53,content,4.286
53,content,4.0
53,content,4.0
53,content,4.333
53,content,4.5
53,content,4.0
53,content,4.0
53,content,4.5
53,content,2.0
53,content,2.0
53,content,4.333
53,fluency,0.857
53,fluency,4.286
53,fluency,-1.0
53,fluency,4.5
53,fluency,1.0
53,fluency,4.0
53,fluency,4.5
53,fluency,3.5
53,fluency,2.5
53,fluency,4.5
53,fluency,4.5
54,style,4.0
54,style,0.857
54,style,4.0
54,style,4.0
54,style,4.0
54,style,4.286
54,style,4.0
54,style,4.0
54,style,4.0
54,style,4.0
54,style,4.0
54,content,4.0
54,content,2.0
54,content,4.0
54,content,4.286
54,content,3.0
54,content,4.0
54,content,2.333
54,content,4.286
54,content,2.0
54,content,2.0
54,content,4.0
54,fluency,0.5
54,fluency,4.286
54,fluency,2.5
54,fluency,3.5
54,fluency,0.857
54,fluency,3.5
54,fluency,3.5
54,fluency,3.5
54,fluency,2.0
54,fluency,2.5
54,fluency,3.5
55,style,4.0
55,style,0.857
55,style,4.0
55,style,4.286
55,style,4.286
55,style,4.286
55,style,4.0
55,style,4.0
55,style,4.0
55,style,4.0
55,style,4.0
55,content,4.0
55,content,4.286
55,content,4.0
55,content,4.286
55,content,4.5
55,content,4.5
55,content,3.333
55,content,3.0
55,content,2.0
55,content,2.0
55,content,4.333
55,fluency,0.714
55,fluency,4.0
55,fluency,5.0
55,fluency,3.0
55,fluency,0.857
55,fluency,3.5
55,fluency,4.5
55,fluency,2.0
55,fluency,2.333
55,fluency,4.5
55,fluency,3.286
56,style,4.0
56,style,0.0
56,style,1.0
56,style,4.0
56,style,4.5
56,style,4.0
56,style,4.0
56,style,4.0
56,style,4.0
56,style,4.0
56,style,4.0
56,content,4.0
56,content,4.0
56,content,4.0
56,content,5.0
56,content,5.0
56,content,1.0
56,content,4.5
56,content,5.0
56,content,2.0
56,content,2.0
56,content,4.0
56,fluency,1.0
56,fluency,4.286
56,fluency,-1.0
56,fluency,4.5
56,fluency,0.75
56,fluency,4.0
56,fluency,4.5
56,fluency,4.5
56,fluency,3.5
56,fluency,4.5
56,fluency,4.5
57,style,4.286
57,style,0.143
57,style,2.0
57,style,4.5
57,style,4.5
57,style,4.0
57,style,4.0
57,style,4.0
57,style,4.0
57,style,4.0
57,style,4.286
57,content,4.5
57,content,4.333
57,content,4.0
57,content,4.667
57,content,5.0
57,content,4.0
57,content,5.0
57,content,5.0
57,content,2.0
57,content,2.0
57,content,4.0
57,fluency,0.857
57,fluency,4.286
57,fluency,-1.0
57,fluency,3.5
57,fluency,0.75
57,fluency,3.0
57,fluency,3.5
57,fluency,3.0
57,fluency,3.0
57,fluency,3.5
57,fluency,4.5
58,style,4.286
58,style,0.143
58,style,4.0
58,style,4.5
58,style,4.286
58,style,4.286
58,style,4.0
58,style,4.0
58,style,4.0
58,style,4.286
58,style,4.0
58,content,4.286
58,content,4.286
58,content,4.0
58,content,4.667
58,content,4.5
58,content,4.5
58,content,4.286
58,content,4.286
58,content,2.0
58,content,2.667
58,content,4.286
58,fluency,0.857
58,fluency,4.286
58,fluency,5.0
58,fluency,4.286
58,fluency,0.714
58,fluency,3.5
58,fluency,4.5
58,fluency,4.5
58,fluency,1.667
58,fluency,2.5
58,fluency,5.0
59,style,4.0
59,style,0.857
59,style,4.0
59,style,4.286
59,style,4.286
59,style,4.0
59,style,4.0
59,style,4.0
59,style,4.0
59,style,4.0
59,style,4.286
59,content,4.286
59,content,3.0
59,content,4.0
59,content,4.286
59,content,4.286
59,content,-1.0
59,content,4.0
59,content,4.0
59,content,2.0
59,content,2.0
59,content,4.0
59,fluency,0.857
59,fluency,4.286
59,fluency,-1.0
59,fluency,2.5
59,fluency,-1.0
59,fluency,-1.0
59,fluency,-1.0
59,fluency,3.0
59,fluency,3.5
59,fluency,3.0
59,fluency,3.5
60,style,4.0
60,style,0.143
60,style,4.0
60,style,4.5
60,style,4.0
60,style,4.0
60,style,4.0
60,style,4.0
60,style,4.0
60,style,4.0
60,style,4.0
60,content,4.0
60,content,4.667
60,content,4.0
60,content,4.667
60,content,4.5
60,content,3.0
60,content,4.667
60,content,4.0
60,content,2.0
60,content,2.667
60,content,4.667
60,fluency,0.857
60,fluency,4.286
60,fluency,3.5
60,fluency,4.5
60,fluency,0.75
60,fluency,3.5
60,fluency,3.5
60,fluency,3.0
60,fluency,3.0
60,fluency,4.5
60,fluency,4.0
61,style,4.0
61,style,0.143
61,style,4.0
61,style,4.286
61,style,4.0
61,style,4.0
61,style,4.0
61,style,4.0
61,style,4.0
61,style,4.0
61,style,4.0
61,content,4.0
61,content,4.286
61,content,4.0
61,content,4.667
61,content,4.5
61,content,4.0
61,content,3.333
61,content,4.667
61,content,2.0
61,content,2.0
61,content,4.667
61,fluency,0.667
61,fluency,3.286
61,fluency,4.5
61,fluency,3.5
61,fluency,0.714
61,fluency,3.5
61,fluency,4.5
61,fluency,3.5
61,fluency,3.0
61,fluency,3.5
61,fluency,4.5
62,style,4.0
62,style,0.143
62,style,4.0
62,style,4.286
62,style,4.286
62,style,4.0
62,style,4.0
62,style,4.0
62,style,4.0
62,style,4.0
62,style,4.286
62,content,4.286
62,content,4.0
62,content,4.0
62,content,4.333
62,content,4.5
62,content,4.5
62,content,4.286
62,content,4.286
62,content,2.0
62,content,2.333
62,content,4.333
62,fluency,0.857
62,fluency,4.286
62,fluency,4.5
62,fluency,4.5
62,fluency,0.857
62,fluency,4.5
62,fluency,4.5
62,fluency,4.5
62,fluency,2.333
62,fluency,4.5
62,fluency,4.5
63,style,4.286
63,style,0.286
63,style,4.0
63,style,4.286
63,style,4.5
63,style,4.0
63,style,4.0
63,style,4.0
63,style,4.0
63,style,4.286
63,style,4.286
63,content,4.286
63,content,4.286
63,content,4.5
63,content,4.286
63,content,4.5
63,content,4.5
63,content,4.286
63,content,4.5
63,content,2.0
63,content,2.0
63,content,4.333
63,fluency,0.857
63,fluency,4.286
63,fluency,3.0
63,fluency,4.286
63,fluency,0.714
63,fluency,3.5
63,fluency,4.5
63,fluency,4.0
63,fluency,3.0
63,fluency,4.5
63,fluency,4.5
64,style,4.0
64,style,0.571
64,style,4.0
64,style,4.286
64,style,4.0
64,style,4.0
64,style,4.0
64,style,4.0
64,style,4.5
64,style,4.286
64,style,4.5
64,content,4.5
64,content,4.286
64,content,4.0
64,content,4.333
64,content,4.5
64,content,4.0
64,content,2.5
64,content,4.5
64,content,2.0
64,content,2.0
64,content,4.333
64,fluency,0.714
64,fluency,4.286
64,fluency,4.0
64,fluency,4.5
64,fluency,0.875
64,fluency,4.0
64,fluency,4.5
64,fluency,4.5
64,fluency,1.0
64,fluency,4.5
64,fluency,3.5
65,style,4.0
65,style,0.333
65,style,4.0
65,style,4.5
65,style,4.286
65,style,4.0
65,style,4.0
65,style,4.0
65,style,4.0
65,style,4.0
65,style,4.286
65,content,4.286
65,content,4.286
65,content,4.0
65,content,4.667
65,content,4.5
65,content,4.0
65,content,4.286
65,content,4.5
65,content,2.0
65,content,2.667
65,content,4.667
65,fluency,0.857
65,fluency,4.286
65,fluency,3.0
65,fluency,4.286
65,fluency,0.857
65,fluency,4.0
65,fluency,4.5
65,fluency,4.0
65,fluency,3.5
65,fluency,4.5
65,fluency,4.0
66,style,4.286
66,style,0.857
66,style,2.0
66,style,4.5
66,style,4.0
66,style,4.0
66,style,4.0
66,style,4.0
66,style,4.5
66,style,4.0
66,style,4.5
66,content,4.5
66,content,4.286
66,content,4.0
66,content,4.333
66,content,4.0
66,content,-1.0
66,content,4.0
66,content,4.0
66,content,2.5
66,content,2.333
66,content,4.333
66,fluency,0.6
66,fluency,4.286
66,fluency,-1.0
66,fluency,-1.0
66,fluency,-1.0
66,fluency,-1.0
66,fluency,-1.0
66,fluency,3.5
66,fluency,3.5
66,fluency,3.5
66,fluency,-1.0
67,style,4.0
67,style,0.857
67,style,4.0
67,style,4.5
67,style,4.0
67,style,4.0
67,style,4.0
67,style,4.0
67,style,4.0
67,style,4.0
67,style,4.286
67,content,4.286
67,content,3.0
67,content,4.0
67,content,4.333
67,content,4.5
67,content,4.0
67,content,1.0
67,content,3.0
67,content,2.0
67,content,2.0
67,content,4.0
67,fluency,0.5
67,fluency,4.286
67,fluency,5.0
67,fluency,4.5
67,fluency,1.0
67,fluency,4.0
67,fluency,4.5
67,fluency,4.5
67,fluency,2.5
67,fluency,4.5
67,fluency,4.5
68,style,4.0
68,style,0.857
68,style,4.0
68,style,4.5
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.5
68,content,4.5
68,content,4.0
68,content,4.5
68,content,4.5
68,content,5.0
68,content,4.0
68,content,1.0
68,content,4.0
68,content,2.0
68,content,2.0
68,content,4.0
68,fluency,1.0
68,fluency,4.125
68,fluency,-1.0
68,fluency,4.5
68,fluency,1.0
68,fluency,4.0
68,fluency,4.5
68,fluency,3.0
68,fluency,3.0
68,fluency,4.5
68,fluency,2.5
69,style,4.0
69,style,0.857
69,style,4.0
69,style,4.5
69,style,4.5
69,style,4.286
69,style,4.0
69,style,4.0
69,style,4.5
69,style,4.0
69,style,4.5
69,content,4.5
69,content,4.0
69,content,4.5
69,content,4.333
69,content,4.5
69,content,4.0
69,content,4.286
69,content,4.5
69,content,2.0
69,content,2.0
69,content,4.333
69,fluency,0.857
69,fluency,2.5
69,fluency,3.0
69,fluency,4.5
69,fluency,0.75
69,fluency,4.0
69,fluency,4.5
69,fluency,2.0
69,fluency,1.0
69,fluency,3.5
69,fluency,3.5
70,style,4.0
70,style,0.857
70,style,4.0
70,style,4.286
70,style,4.0
70,style,4.0
70,style,4.0
70,style,4.0
70,style,4.0
70,style,4.0
70,style,4.0
70,content,4.0
70,content,4.0
70,content,4.0
70,content,4.5
70,content,4.0
70,content,4.0
70,content,4.286
70,content,4.286
70,content,2.0
70,content,2.0
70,content,4.0
70,fluency,1.0
70,fluency,4.286
70,fluency,4.5
70,fluency,4.5
70,fluency,0.857
70,fluency,4.0
70,fluency,4.5
70,fluency,3.0
70,fluency,3.0
70,fluency,3.5
70,fluency,4.5
71,style,4.0
71,style,0.571
71,style,4.5
71,style,4.5
71,style,4.0
71,style,4.0
71,style,4.0
71,style,4.0
71,style,4.0
71,style,4.0
71,style,4.0
71,content,4.0
71,content,4.286
71,content,4.0
71,content,4.333
71,content,3.0
71,content,4.5
71,content,1.667
71,content,4.5
71,content,2.0
71,content,2.0
71,content,4.333
71,fluency,0.714
71,fluency,4.125
71,fluency,3.0
71,fluency,4.5
71,fluency,0.714
71,fluency,3.0
71,fluency,4.5
71,fluency,2.0
71,fluency,1.0
71,fluency,2.5
71,fluency,4.5
72,style,4.0
72,style,0.143
72,style,4.0
72,style,4.5
72,style,4.5
72,style,4.0
72,style,4.0
72,style,4.0
72,style,4.0
72,style,4.0
72,style,4.286
72,content,4.286
72,content,4.0
72,content,4.0
72,content,4.667
72,content,4.5
72,content,4.5
72,content,4.286
72,content,4.5
72,content,2.0
72,content,2.0
72,content,4.0
72,fluency,0.857
72,fluency,4.286
72,fluency,4.0
72,fluency,4.286
72,fluency,0.875
72,fluency,4.0
72,fluency,4.5
72,fluency,4.5
72,fluency,3.0
72,fluency,4.5
72,fluency,3.0
73,style,4.0
73,style,0.857
73,style,-1.0
73,style,4.5
73,style,4.0
73,style,4.286
73,style,4.0
73,style,4.0
73,style,4.0
73,style,4.286
73,style,4.0
73,content,4.5
73,content,4.286
73,content,4.0
73,content,4.286
73,content,3.0
73,content,-1.0
73,content,3.333
73,content,4.5
73,content,2.0
73,content,2.0
73,content,4.333
73,fluency,0.75
73,fluency,4.286
73,fluency,-1.0
73,fluency,4.5
73,fluency,0.75
73,fluency,3.0
73,fluency,4.5
73,fluency,4.0
73,fluency,2.5
73,fluency,3.5
73,fluency,4.5
74,style,4.286
74,style,0.857
74,style,4.5
74,style,4.5
74,style,4.5
74,style,4.0
74,style,4.0
74,style,4.0
74,style,4.5
74,style,4.286
74,style,4.5
74,content,4.5
74,content,4.286
74,content,4.0
74,content,4.286
74,content,4.5
74,content,4.0
74,content,4.0
74,content,4.0
74,content,2.5
74,content,2.667
74,content,4.333
74,fluency,0.5
74,fluency,4.286
74,fluency,-1.0
74,fluency,4.0
74,fluency,0.8
74,fluency,-1.0
74,fluency,-1.0
74,fluency,3.5
74,fluency,3.0
74,fluency,4.5
74,fluency,3.5
75,style,4.0
75,style,0.333
75,style,4.0
75,style,4.286
75,style,4.286
75,style,4.286
75,style,4.0
75,style,4.0
75,style,4.0
75,style,4.0
75,style,4.286
75,content,4.286
75,content,4.286
75,content,4.0
75,content,4.333
75,content,4.5
75,content,4.5
75,content,4.286
75,content,4.5
75,content,2.0
75,content,2.667
75,content,4.333
75,fluency,0.667
75,fluency,4.286
75,fluency,5.0
75,fluency,4.5
75,fluency,1.0
75,fluency,4.0
75,fluency,4.5
75,fluency,4.5
75,fluency,2.0
75,fluency,4.5
75,fluency,4.5
76,style,4.0
76,style,0.857
76,style,4.0
76,style,4.0
76,style,4.0
76,style,4.0
76,style,4.0
76,style,4.0
76,style,4.0
76,style,4.0
76,style,4.0
76,content,4.0
76,content,4.0
76,content,4.0
76,content,4.0
76,content,4.0
76,content,4.0
76,content,3.0
76,content,4.286
76,content,2.0
76,content,2.0
76,content,4.0
76,fluency,0.333
76,fluency,4.125
76,fluency,3.0
76,fluency,4.5
76,fluency,0.875
76,fluency,4.0
76,fluency,4.5
76,fluency,3.0
76,fluency,3.0
76,fluency,3.5
76,fluency,3.5
77,style,4.0
77,style,0.714
77,style,4.0
77,style,4.286
77,style,4.286
77,style,4.286
77,style,4.0
77,style,4.0
77,style,4.0
77,style,4.0
77,style,4.286
77,content,4.286
77,content,4.286
77,content,4.0
77,content,4.333
77,content,4.286
77,content,4.0
77,content,4.286
77,content,4.286
77,content,2.0
77,content,2.0
77,content,4.0
77,fluency,1.0
77,fluency,4.286
77,fluency,4.0
77,fluency,4.5
77,fluency,0.95
77,fluency,4.0
77,fluency,4.5
77,fluency,4.0
77,fluency,3.5
77,fluency,4.5
77,fluency,5.0
78,style,4.286
78,style,0.071
78,style,4.0
78,style,4.286
78,style,4.286
78,style,4.286
78,style,4.0
78,style,4.0
78,style,4.5
78,style,4.0
78,style,4.286
78,content,4.286
78,content,4.286
78,content,4.0
78,content,4.333
78,content,3.857
78,content,4.5
78,content,4.286
78,content,4.5
78,content,2.667
78,content,2.667
78,content,4.333
78,fluency,0.857
78,fluency,3.286
78,fluency,3.5
78,fluency,3.5
78,fluency,0.75
78,fluency,3.0
78,fluency,4.5
78,fluency,3.0
78,fluency,2.0
78,fluency,3.5
78,fluency,3.5
79,style,4.0
79,style,0.857
79,style,4.0
79,style,4.286
79,style,4.0
79,style,4.286
79,style,4.0
79,style,4.0
79,style,4.0
79,style,4.0
79,style,4.286
79,content,4.286
79,content,3.0
79,content,4.0
79,content,4.333
79,content,3.0
79,content,4.0
79,content,2.286
79,content,4.286
79,content,2.0
79,content,2.0
79,content,4.333
79,fluency,0.667
79,fluency,4.286
79,fluency,5.0
79,fluency,4.286
79,fluency,0.857
79,fluency,4.5
79,fluency,4.5
79,fluency,3.5
79,fluency,3.0
79,fluency,4.5
79,fluency,4.0
80,style,4.0
80,style,0.857
80,style,4.0
80,style,4.286
80,style,4.0
80,style,4.0
80,style,4.0
80,style,4.0
80,style,4.0
80,style,4.0
80,style,4.5
80,content,4.5
80,content,4.286
80,content,4.0
80,content,4.333
80,content,4.5
80,content,4.5
80,content,1.0
80,content,4.5
80,content,2.0
80,content,2.0
80,content,4.333
80,fluency,0.857
80,fluency,4.286
80,fluency,3.0
80,fluency,4.5
80,fluency,0.75
80,fluency,4.0
80,fluency,3.5
80,fluency,2.0
80,fluency,2.5
80,fluency,3.5
80,fluency,3.5
81,style,4.0
81,style,0.143
81,style,4.0
81,style,4.5
81,style,4.0
81,style,4.0
81,style,4.0
81,style,4.0
81,style,4.0
81,style,4.0
81,style,4.5
81,content,4.5
81,content,4.0
81,content,4.0
81,content,4.667
81,content,5.0
81,content,4.0
81,content,4.714
81,content,4.286
81,content,2.0
81,content,2.0
81,content,4.0
81,fluency,0.667
81,fluency,4.125
81,fluency,-1.0
81,fluency,4.5
81,fluency,1.0
81,fluency,4.0
81,fluency,4.5
81,fluency,3.0
81,fluency,3.0
81,fluency,4.5
81,fluency,4.5
82,style,4.286
82,style,0.857
82,style,4.0
82,style,4.286
82,style,4.0
82,style,4.286
82,style,4.0
82,style,4.0
82,style,4.5
82,style,4.286
82,style,4.286
82,content,4.286
82,content,3.0
82,content,4.0
82,content,4.286
82,content,4.5
82,content,4.5
82,content,2.333
82,content,2.5
82,content,2.0
82,content,2.0
82,content,4.286
82,fluency,0.857
82,fluency,4.286
82,fluency,5.0
82,fluency,4.5
82,fluency,0.875
82,fluency,4.5
82,fluency,4.5
82,fluency,4.5
82,fluency,3.5
82,fluency,4.5
82,fluency,4.5
83,style,4.667
83,style,0.857
83,style,4.0
83,style,4.5
83,style,4.286
83,style,4.286
83,style,4.0
83,style,4.0
83,style,4.0
83,style,4.0
83,style,4.5
83,content,4.5
83,content,4.286
83,content,4.5
83,content,4.286
83,content,4.5
83,content,4.5
83,content,4.286
83,content,4.286
83,content,2.5
83,content,2.0
83,content,4.333
83,fluency,0.333
83,fluency,4.5
83,fluency,-1.0
83,fluency,4.5
83,fluency,0.75
83,fluency,-1.0
83,fluency,4.286
83,fluency,4.0
83,fluency,3.0
83,fluency,4.5
83,fluency,4.0
84,style,4.0
84,style,0.333
84,style,4.0
84,style,4.286
84,style,4.286
84,style,4.286
84,style,4.0
84,style,4.0
84,style,4.5
84,style,4.0
84,style,4.0
84,content,4.0
84,content,3.0
84,content,4.0
84,content,4.286
84,content,4.5
84,content,4.0
84,content,4.5
84,content,4.0
84,content,2.0
84,content,2.0
84,content,4.0
84,fluency,0.857
84,fluency,4.286
84,fluency,-1.0
84,fluency,4.5
84,fluency,1.0
84,fluency,4.0
84,fluency,4.5
84,fluency,4.0
84,fluency,3.0
84,fluency,4.5
84,fluency,3.5
85,style,4.333
85,style,0.714
85,style,4.0
85,style,4.5
85,style,4.286
85,style,4.0
85,style,4.0
85,style,4.0
85,style,4.5
85,style,4.0
85,style,4.286
85,content,4.286
85,content,3.0
85,content,4.0
85,content,4.333
85,content,4.5
85,content,4.0
85,content,4.0
85,content,4.5
85,content,2.0
85,content,2.333
85,content,4.333
85,fluency,0.5
85,fluency,4.286
85,fluency,-1.0
85,fluency,2.5
85,fluency,0.5
85,fluency,-1.0
85,fluency,4.5
85,fluency,4.0
85,fluency,-1.0
85,fluency,3.5
85,fluency,3.5
86,style,4.0
86,style,0.857
86,style,4.0
86,style,4.286
86,style,4.0
86,style,4.0
86,style,4.0
86,style,4.0
86,style,4.0
86,style,4.0
86,style,4.0
86,content,4.0
86,content,4.0
86,content,4.0
86,content,4.286
86,content,4.5
86,content,4.0
86,content,4.286
86,content,4.286
86,content,2.0
86,content,2.0
86,content,4.0
86,fluency,0.857
86,fluency,4.286
86,fluency,5.0
86,fluency,4.5
86,fluency,0.875
86,fluency,4.5
86,fluency,4.5
86,fluency,4.0
86,fluency,3.0
86,fluency,4.5
86,fluency,4.5
87,style,4.0
87,style,1.0
87,style,4.0
87,style,4.5
87,style,4.0
87,style,4.0
87,style,4.0
87,style,5.0
87,style,5.0
87,style,5.0
87,style,4.0
87,content,4.0
87,content,3.0
87,content,4.5
87,content,5.0
87,content,4.0
87,content,4.0
87,content,4.0
87,content,4.0
87,content,1.0
87,content,2.0
87,content,4.0
87,fluency,0.0
87,fluency,2.0
87,fluency,-1.0
87,fluency,-1.0
87,fluency,0.2
87,fluency,-1.0
87,fluency,4.5
87,fluency,3.0
87,fluency,-1.0
87,fluency,4.5
87,fluency,1.0
88,style,4.0
88,style,1.0
88,style,4.0
88,style,4.0
88,style,4.0
88,style,4.0
88,style,4.0
88,style,4.0
88,style,4.0
88,style,4.0
88,style,4.0
88,content,4.0
88,content,4.0
88,content,4.0
88,content,4.5
88,content,5.0
88,content,5.0
88,content,1.0
88,content,1.0
88,content,2.0
88,content,2.0
88,content,5.0
88,fluency,0.0
88,fluency,4.286
88,fluency,5.0
88,fluency,4.5
88,fluency,0.875
88,fluency,4.0
88,fluency,4.5
88,fluency,3.5
88,fluency,3.0
88,fluency,4.5
88,fluency,4.5
89,style,4.0
89,style,0.857
89,style,4.0
89,style,4.5
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.5
89,content,4.5
89,content,4.286
89,content,4.0
89,content,4.333
89,content,3.0
89,content,4.0
89,content,3.333
89,content,4.5
89,content,2.0
89,content,2.0
89,content,4.333
89,fluency,0.333
89,fluency,2.5
89,fluency,1.0
89,fluency,3.5
89,fluency,0.8
89,fluency,3.0
89,fluency,3.5
89,fluency,1.0
89,fluency,3.0
89,fluency,1.0
89,fluency,3.5
90,style,4.0
90,style,0.857
90,style,4.0
90,style,4.286
90,style,4.5
90,style,4.0
90,style,4.0
90,style,4.0
90,style,4.5
90,style,4.0
90,style,4.286
90,content,4.5
90,content,4.286
90,content,4.0
90,content,4.333
90,content,4.5
90,content,4.5
90,content,2.0
90,content,4.5
90,content,2.0
90,content,2.0
90,content,4.333
90,fluency,0.714
90,fluency,4.286
90,fluency,4.0
90,fluency,4.5
90,fluency,1.0
90,fluency,4.0
90,fluency,4.5
90,fluency,3.5
90,fluency,3.5
90,fluency,4.5
90,fluency,4.5
91,style,4.286
91,style,0.857
91,style,4.0
91,style,4.5
91,style,4.5
91,style,4.0
91,style,4.0
91,style,4.667
91,style,4.5
91,style,4.286
91,style,4.5
91,content,4.5
91,content,4.286
91,content,4.5
91,content,4.286
91,content,4.5
91,content,4.0
91,content,4.286
91,content,4.286
91,content,2.5
91,content,2.333
91,content,4.333
91,fluency,0.857
91,fluency,4.286
91,fluency,-1.0
91,fluency,4.5
91,fluency,0.5
91,fluency,3.0
91,fluency,2.5
91,fluency,3.5
91,fluency,3.5
91,fluency,3.5
91,fluency,3.5
92,style,4.286
92,style,0.0
92,style,4.0
92,style,4.286
92,style,4.286
92,style,4.0
92,style,4.0
92,style,4.0
92,style,4.5
92,style,4.0
92,style,4.286
92,content,4.286
92,content,4.0
92,content,4.0
92,content,4.667
92,content,5.0
92,content,4.0
92,content,3.571
92,content,4.5
92,content,2.0
92,content,2.667
92,content,4.333
92,fluency,1.0
92,fluency,2.714
92,fluency,3.5
92,fluency,4.5
92,fluency,0.875
92,fluency,3.5
92,fluency,4.5
92,fluency,1.0
92,fluency,2.0
92,fluency,3.5
92,fluency,4.5
93,style,4.0
93,style,0.857
93,style,4.0
93,style,4.5
93,style,4.0
93,style,4.0
93,style,4.0
93,style,4.0
93,style,4.0
93,style,4.0
93,style,4.286
93,content,4.286
93,content,4.0
93,content,4.0
93,content,4.0
93,content,4.0
93,content,4.0
93,content,1.0
93,content,1.0
93,content,2.0
93,content,2.0
93,content,4.0
93,fluency,0.0
93,fluency,4.286
93,fluency,-1.0
93,fluency,4.5
93,fluency,1.0
93,fluency,4.0
93,fluency,4.5
93,fluency,3.5
93,fluency,3.0
93,fluency,4.5
93,fluency,3.0
94,style,4.286
94,style,0.857
94,style,4.0
94,style,4.5
94,style,4.5
94,style,4.286
94,style,4.0
94,style,4.0
94,style,4.0
94,style,4.333
94,style,4.5
94,content,4.5
94,content,4.286
94,content,4.5
94,content,4.333
94,content,4.0
94,content,4.0
94,content,4.5
94,content,4.5
94,content,1.5
94,content,2.0
94,content,4.333
94,fluency,0.857
94,fluency,-1.0
94,fluency,-1.0
94,fluency,-1.0
94,fluency,-1.0
94,fluency,2.0
94,fluency,-1.0
94,fluency,3.0
94,fluency,-1.0
94,fluency,-1.0
94,fluency,3.0
95,style,4.286
95,style,0.857
95,style,4.0
95,style,4.0
95,style,4.0
95,style,4.0
95,style,4.0
95,style,4.0
95,style,4.5
95,style,4.0
95,style,4.0
95,content,4.0
95,content,4.0
95,content,4.0
95,content,4.667
95,content,4.5
95,content,4.0
95,content,3.0
95,content,4.5
95,content,2.0
95,content,2.0
95,content,4.0
95,fluency,0.857
95,fluency,2.5
95,fluency,-1.0
95,fluency,3.5
95,fluency,0.25
95,fluency,3.0
95,fluency,2.5
95,fluency,3.5
95,fluency,2.5
95,fluency,2.5
95,fluency,3.5
96,style,4.5
96,style,0.857
96,style,4.0
96,style,4.5
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.286
96,content,4.286
96,content,4.286
96,content,4.0
96,content,4.333
96,content,4.5
96,content,4.0
96,content,1.857
96,content,4.5
96,content,2.0
96,content,2.0
96,content,4.333
96,fluency,0.5
96,fluency,2.5
96,fluency,1.0
96,fluency,3.5
96,fluency,0.75
96,fluency,3.5
96,fluency,2.5
96,fluency,2.0
96,fluency,1.0
96,fluency,3.5
96,fluency,3.5
97,style,4.0
97,style,0.857
97,style,4.0
97,style,4.5
97,style,4.5
97,style,4.0
97,style,4.0
97,style,4.0
97,style,4.0
97,style,4.0
97,style,4.0
97,content,4.0
97,content,4.286
97,content,4.5
97,content,4.667
97,content,4.5
