id,eval_d,score
48,fluency,4.0
48,fluency,5.0
48,fluency,4.5
48,fluency,-1.0
49,style,4.0
49,style,0.333
49,style,4.5
49,style,4.0
49,style,4.0
49,style,4.0
49,style,4.5
49,style,4.0
49,style,4.0
49,style,4.0
49,style,4.0
49,content,4.0
49,content,2.5
49,content,4.0
49,content,4.5
49,content,4.0
49,content,4.0
49,content,4.0
49,content,4.0
49,content,2.0
49,content,2.0
49,content,4.5
49,fluency,0.5
49,fluency,4.5
49,fluency,4.5
49,fluency,4.5
49,fluency,0.875
49,fluency,4.0
49,fluency,4.0
49,fluency,4.5
49,fluency,3.0
49,fluency,4.5
49,fluency,4.0
50,style,4.0
50,style,0.857
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.0
50,style,4.0
50,content,4.0
50,content,3.5
50,content,4.0
50,content,4.5
50,content,4.0
50,content,4.0
50,content,4.0
50,content,4.0
50,content,2.0
50,content,2.0
50,content,4.5
50,fluency,0.857
50,fluency,4.5
50,fluency,4.5
50,fluency,2.5
50,fluency,0.125
50,fluency,3.0
50,fluency,3.5
50,fluency,2.5
50,fluency,2.0
50,fluency,2.5
50,fluency,3.0
51,style,4.0
51,style,0.0
51,style,4.5
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.0
51,style,4.0
51,content,4.0
51,content,3.5
51,content,4.0
51,content,4.5
51,content,4.0
51,content,4.0
51,content,4.0
51,content,4.0
51,content,2.0
51,content,2.0
51,content,4.5
51,fluency,0.5
51,fluency,4.5
51,fluency,4.0
51,fluency,4.5
51,fluency,0.875
51,fluency,4.0
51,fluency,4.0
51,fluency,4.5
51,fluency,1.0
51,fluency,4.5
51,fluency,4.0
52,style,5.0
52,style,1.0
52,style,4.0
52,style,5.0
52,style,5.0
52,style,4.0
52,style,5.0
52,style,4.0
52,style,5.0
52,style,5.0
52,style,5.0
52,content,5.0
52,content,4.0
52,content,5.0
52,content,4.0
52,content,5.0
52,content,4.0
52,content,1.0
52,content,2.0
52,content,2.0
52,content,2.0
52,content,5.0
52,fluency,0.875
52,fluency,4.5
52,fluency,1.0
52,fluency,4.5
52,fluency,0.125
52,fluency,4.0
52,fluency,1.5
52,fluency,1.0
52,fluency,1.0
52,fluency,4.5
52,fluency,1.0
53,style,4.0
53,style,0.857
53,style,4.5
53,style,4.0
53,style,4.0
53,style,4.5
53,style,4.5
53,style,4.0
53,style,4.0
53,style,4.5
53,style,4.0
53,content,4.0
53,content,2.5
53,content,4.0
53,content,4.5
53,content,4.0
53,content,4.0
53,content,2.5
53,content,4.0
53,content,2.0
53,content,2.0
53,content,4.5
53,fluency,0.857
53,fluency,4.0
53,fluency,4.0
53,fluency,1.5
53,fluency,0.2
53,fluency,2.0
53,fluency,3.0
53,fluency,4.0
53,fluency,1.0
53,fluency,4.5
53,fluency,3.0
54,style,1.0
54,style,0.111
54,style,2.0
54,style,1.0
54,style,1.0
54,style,1.0
54,style,4.0
54,style,3.0
54,style,3.0
54,style,1.0
54,style,1.0
54,content,1.0
54,content,3.5
54,content,5.0
54,content,5.0
54,content,5.0
54,content,1.0
54,content,5.0
54,content,5.0
54,content,3.0
54,content,3.0
54,content,5.0
54,fluency,1.0
54,fluency,4.5
54,fluency,4.5
54,fluency,4.5
54,fluency,0.875
54,fluency,4.0
54,fluency,4.0
54,fluency,4.5
54,fluency,4.0
54,fluency,4.5
54,fluency,4.0
55,style,5.0
55,style,0.857
55,style,4.0
55,style,4.0
55,style,4.0
55,style,4.0
55,style,4.0
55,style,4.0
55,style,4.0
55,style,5.0
55,style,4.0
55,content,4.0
55,content,2.5
55,content,4.0
55,content,4.0
55,content,5.0
55,content,4.0
55,content,4.0
55,content,4.0
55,content,2.0
55,content,2.0
55,content,4.5
55,fluency,0.875
55,fluency,4.5
55,fluency,4.5
55,fluency,4.5
55,fluency,0.875
55,fluency,4.0
55,fluency,4.0
55,fluency,4.0
55,fluency,1.0
55,fluency,4.5
55,fluency,4.5
56,style,4.0
56,style,0.714
56,style,4.5
56,style,4.0
56,style,4.0
56,style,4.5
56,style,4.0
56,style,4.0
56,style,4.0
56,style,4.0
56,style,4.0
56,content,4.0
56,content,2.5
56,content,4.0
56,content,4.0
56,content,4.0
56,content,4.0
56,content,2.0
56,content,2.5
56,content,2.0
56,content,2.0
56,content,4.5
56,fluency,0.5
56,fluency,4.5
56,fluency,4.5
56,fluency,4.5
56,fluency,0.875
56,fluency,4.0
56,fluency,4.0
56,fluency,4.0
56,fluency,1.0
56,fluency,4.5
56,fluency,3.0
57,style,4.0
57,style,0.714
57,style,4.0
57,style,4.0
57,style,4.0
57,style,4.0
57,style,4.0
57,style,4.0
57,style,4.0
57,style,4.5
57,style,4.0
57,content,4.0
57,content,3.5
57,content,4.0
57,content,4.5
57,content,4.0
57,content,4.0
57,content,4.0
57,content,2.5
57,content,2.0
57,content,2.0
57,content,4.5
57,fluency,0.75
57,fluency,4.5
57,fluency,2.0
57,fluency,3.5
57,fluency,0.5
57,fluency,4.0
57,fluency,4.5
57,fluency,3.0
57,fluency,2.0
57,fluency,4.5
57,fluency,2.0
58,style,4.0
58,style,0.333
58,style,4.5
58,style,4.0
58,style,4.0
58,style,4.0
58,style,4.0
58,style,4.0
58,style,4.0
58,style,4.5
58,style,4.0
58,content,4.0
58,content,4.5
58,content,4.0
58,content,4.5
58,content,4.0
58,content,4.0
58,content,4.0
58,content,4.0
58,content,3.0
58,content,2.0
58,content,4.5
58,fluency,0.75
58,fluency,4.5
58,fluency,4.5
58,fluency,4.5
58,fluency,0.75
58,fluency,4.0
58,fluency,4.0
58,fluency,4.0
58,fluency,2.0
58,fluency,4.5
58,fluency,3.0
59,style,5.0
59,style,1.0
59,style,4.5
59,style,5.0
59,style,4.0
59,style,4.0
59,style,4.0
59,style,4.0
59,style,4.0
59,style,5.0
59,style,4.0
59,content,4.0
59,content,4.5
59,content,5.0
59,content,5.0
59,content,5.0
59,content,4.0
59,content,4.0
59,content,4.0
59,content,2.0
59,content,2.0
59,content,5.0
59,fluency,0.875
59,fluency,4.5
59,fluency,4.5
59,fluency,4.5
59,fluency,0.5
59,fluency,4.0
59,fluency,4.5
59,fluency,1.0
59,fluency,1.0
59,fluency,4.5
59,fluency,5.0
60,style,4.0
60,style,0.333
60,style,4.5
60,style,4.0
60,style,4.0
60,style,4.0
60,style,4.5
60,style,4.0
60,style,4.0
60,style,4.5
60,style,4.0
60,content,4.0
60,content,2.5
60,content,4.0
60,content,4.5
60,content,4.0
60,content,4.0
60,content,4.0
60,content,4.0
60,content,2.0
60,content,2.0
60,content,4.5
60,fluency,0.5
60,fluency,4.5
60,fluency,4.5
60,fluency,4.5
60,fluency,0.875
60,fluency,4.0
60,fluency,4.5
60,fluency,4.0
60,fluency,1.0
60,fluency,4.5
60,fluency,4.0
61,style,4.0
61,style,0.714
61,style,4.5
61,style,4.0
61,style,4.0
61,style,4.0
61,style,4.0
61,style,4.0
61,style,4.0
61,style,4.5
61,style,4.0
61,content,4.0
61,content,2.5
61,content,4.0
61,content,4.5
61,content,4.0
61,content,4.0
61,content,4.0
61,content,4.0
61,content,2.0
61,content,2.0
61,content,4.5
61,fluency,0.857
61,fluency,4.5
61,fluency,4.0
61,fluency,4.5
61,fluency,0.5
61,fluency,4.0
61,fluency,4.5
61,fluency,4.0
61,fluency,2.0
61,fluency,4.5
61,fluency,4.0
62,style,4.0
62,style,0.143
62,style,2.5
62,style,4.0
62,style,4.0
62,style,4.0
62,style,4.5
62,style,4.0
62,style,4.0
62,style,4.5
62,style,4.0
62,content,4.0
62,content,2.5
62,content,5.0
62,content,4.5
62,content,4.0
62,content,4.0
62,content,4.0
62,content,4.0
62,content,3.0
62,content,3.0
62,content,4.5
62,fluency,0.875
62,fluency,4.5
62,fluency,5.0
62,fluency,4.5
62,fluency,0.875
62,fluency,4.0
62,fluency,4.5
62,fluency,4.5
62,fluency,5.0
62,fluency,4.5
62,fluency,-1.0
63,style,4.0
63,style,0.714
63,style,4.5
63,style,4.0
63,style,4.0
63,style,4.5
63,style,4.5
63,style,4.0
63,style,4.0
63,style,4.5
63,style,4.0
63,content,4.0
63,content,3.5
63,content,5.0
63,content,4.5
63,content,4.0
63,content,4.0
63,content,2.0
63,content,2.0
63,content,2.0
63,content,2.0
63,content,4.5
63,fluency,0.5
63,fluency,4.5
63,fluency,4.5
63,fluency,4.5
63,fluency,0.875
63,fluency,4.0
63,fluency,4.0
63,fluency,4.5
63,fluency,1.0
63,fluency,4.5
63,fluency,4.0
64,style,4.0
64,style,0.857
64,style,4.0
64,style,4.0
64,style,4.0
64,style,4.0
64,style,4.0
64,style,4.0
64,style,4.0
64,style,4.0
64,style,4.0
64,content,4.0
64,content,2.5
64,content,5.0
64,content,4.5
64,content,4.0
64,content,4.0
64,content,4.0
64,content,4.5
64,content,2.0
64,content,2.0
64,content,4.5
64,fluency,0.857
64,fluency,4.5
64,fluency,4.5
64,fluency,1.5
64,fluency,0.333
64,fluency,2.0
64,fluency,4.5
64,fluency,4.0
64,fluency,1.0
64,fluency,4.5
64,fluency,1.0
65,style,4.0
65,style,0.333
65,style,4.5
65,style,4.0
65,style,4.0
65,style,4.5
65,style,4.0
65,style,4.0
65,style,4.0
65,style,4.0
65,style,4.0
65,content,4.0
65,content,2.5
65,content,4.0
65,content,4.5
65,content,4.0
65,content,4.0
65,content,2.0
65,content,2.0
65,content,2.0
65,content,2.0
65,content,4.5
65,fluency,0.75
65,fluency,4.5
65,fluency,4.0
65,fluency,4.5
65,fluency,0.5
65,fluency,4.0
65,fluency,4.0
65,fluency,4.0
65,fluency,3.0
65,fluency,4.5
65,fluency,4.0
66,style,4.0
66,style,0.857
66,style,4.0
66,style,4.0
66,style,4.0
66,style,4.5
66,style,4.5
66,style,4.0
66,style,4.0
66,style,4.5
66,style,4.0
66,content,4.0
66,content,2.5
66,content,4.0
66,content,4.5
66,content,4.0
66,content,4.0
66,content,2.0
66,content,2.0
66,content,2.0
66,content,2.0
66,content,4.5
66,fluency,0.875
66,fluency,4.5
66,fluency,4.0
66,fluency,4.5
66,fluency,0.5
66,fluency,4.0
66,fluency,4.5
66,fluency,4.0
66,fluency,1.0
66,fluency,4.5
66,fluency,4.0
67,style,5.0
67,style,0.857
67,style,4.5
67,style,5.0
67,style,5.0
67,style,4.0
67,style,4.0
67,style,4.0
67,style,5.0
67,style,5.0
67,style,5.0
67,content,5.0
67,content,2.5
67,content,5.0
67,content,4.5
67,content,3.0
67,content,4.0
67,content,4.0
67,content,4.0
67,content,2.0
67,content,2.0
67,content,4.5
67,fluency,0.0
67,fluency,4.5
67,fluency,4.0
67,fluency,4.5
67,fluency,0.2
67,fluency,4.0
67,fluency,4.0
67,fluency,1.0
67,fluency,1.0
67,fluency,4.5
67,fluency,1.0
68,style,4.0
68,style,0.333
68,style,4.5
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.0
68,style,4.0
68,content,4.0
68,content,4.5
68,content,5.0
68,content,4.5
68,content,5.0
68,content,4.0
68,content,4.0
68,content,4.0
68,content,2.0
68,content,2.0
68,content,4.5
68,fluency,0.667
68,fluency,4.5
68,fluency,4.0
68,fluency,4.5
68,fluency,0.75
68,fluency,4.0
68,fluency,4.0
68,fluency,3.0
68,fluency,3.0
68,fluency,4.5
68,fluency,4.0
69,style,4.0
69,style,0.857
69,style,4.5
69,style,4.0
69,style,4.0
69,style,4.0
69,style,4.0
69,style,4.0
69,style,4.0
69,style,4.0
69,style,4.0
69,content,4.0
69,content,2.5
69,content,5.0
69,content,4.5
69,content,4.0
69,content,4.0
69,content,4.0
69,content,4.0
69,content,1.0
69,content,2.0
69,content,4.5
69,fluency,0.875
69,fluency,4.5
69,fluency,4.5
69,fluency,4.5
69,fluency,0.875
69,fluency,4.0
69,fluency,4.0
69,fluency,4.5
69,fluency,1.0
69,fluency,4.5
69,fluency,4.0
70,style,4.0
70,style,0.857
70,style,4.5
70,style,4.0
70,style,4.0
70,style,4.5
70,style,4.5
70,style,4.0
70,style,4.0
70,style,4.5
70,style,4.0
70,content,4.0
70,content,3.5
70,content,5.0
70,content,4.5
70,content,4.0
70,content,4.0
70,content,4.0
70,content,4.0
70,content,2.0
70,content,2.0
70,content,4.5
70,fluency,0.857
70,fluency,4.5
70,fluency,4.5
70,fluency,4.5
70,fluency,0.75
70,fluency,4.0
70,fluency,4.5
70,fluency,4.5
70,fluency,4.0
70,fluency,4.5
70,fluency,4.5
71,style,4.0
71,style,0.857
71,style,4.5
71,style,4.0
71,style,4.0
71,style,4.5
71,style,4.0
71,style,4.0
71,style,4.0
71,style,4.5
71,style,4.0
71,content,4.0
71,content,4.5
71,content,5.0
71,content,4.5
71,content,4.0
71,content,4.0
71,content,4.0
71,content,4.0
71,content,2.0
71,content,2.0
71,content,4.5
71,fluency,0.857
71,fluency,4.5
71,fluency,4.5
71,fluency,4.5
71,fluency,0.875
71,fluency,4.0
71,fluency,4.5
71,fluency,4.5
71,fluency,4.0
71,fluency,4.5
71,fluency,4.0
72,style,4.0
72,style,0.857
72,style,4.0
72,style,4.0
72,style,4.0
72,style,4.0
72,style,4.5
72,style,4.0
72,style,4.0
72,style,4.5
72,style,4.0
72,content,4.0
72,content,2.5
72,content,4.0
72,content,4.5
72,content,5.0
72,content,4.0
72,content,4.0
72,content,4.0
72,content,2.0
72,content,2.0
72,content,4.5
72,fluency,0.857
72,fluency,4.5
72,fluency,2.0
72,fluency,2.5
72,fluency,0.125
72,fluency,3.0
72,fluency,2.5
72,fluency,2.0
72,fluency,1.0
72,fluency,4.5
72,fluency,4.0
73,style,5.0
73,style,0.857
73,style,4.5
73,style,5.0
73,style,4.0
73,style,4.5
73,style,4.0
73,style,4.0
73,style,4.0
73,style,4.5
73,style,4.0
73,content,4.0
73,content,2.5
73,content,4.0
73,content,4.5
73,content,4.0
73,content,4.0
73,content,2.0
73,content,2.0
73,content,1.0
73,content,2.0
73,content,4.5
73,fluency,0.75
73,fluency,4.0
73,fluency,4.5
73,fluency,4.5
73,fluency,0.5
73,fluency,4.0
73,fluency,2.5
73,fluency,4.5
73,fluency,1.0
73,fluency,4.5
73,fluency,4.0
74,style,5.0
74,style,0.857
74,style,4.5
74,style,4.0
74,style,4.0
74,style,4.0
74,style,4.0
74,style,4.0
74,style,4.0
74,style,4.0
74,style,4.0
74,content,4.0
74,content,3.5
74,content,4.0
74,content,4.0
74,content,4.0
74,content,4.0
74,content,2.0
74,content,2.0
74,content,2.0
74,content,2.0
74,content,4.5
74,fluency,0.5
74,fluency,4.5
74,fluency,4.0
74,fluency,4.5
74,fluency,0.75
74,fluency,4.0
74,fluency,4.5
74,fluency,4.0
74,fluency,4.0
74,fluency,4.5
74,fluency,4.0
75,style,5.0
75,style,0.857
75,style,4.5
75,style,4.0
75,style,5.0
75,style,4.0
75,style,4.0
75,style,4.0
75,style,4.0
75,style,5.0
75,style,5.0
75,content,5.0
75,content,2.5
75,content,5.0
75,content,4.0
75,content,3.0
75,content,4.0
75,content,1.0
75,content,1.0
75,content,2.0
75,content,2.0
75,content,4.5
75,fluency,0.0
75,fluency,4.5
75,fluency,4.0
75,fluency,4.5
75,fluency,0.125
75,fluency,4.0
75,fluency,4.5
75,fluency,4.5
75,fluency,1.0
75,fluency,4.5
75,fluency,1.0
76,style,4.0
76,style,0.714
76,style,4.5
76,style,4.0
76,style,4.0
76,style,4.0
76,style,4.5
76,style,4.0
76,style,4.0
76,style,4.5
76,style,4.0
76,content,4.0
76,content,3.5
76,content,4.0
76,content,4.5
76,content,5.0
76,content,2.0
76,content,4.0
76,content,4.0
76,content,2.0
76,content,2.0
76,content,4.5
76,fluency,0.875
76,fluency,4.5
76,fluency,4.5
76,fluency,4.5
76,fluency,0.875
76,fluency,4.0
76,fluency,4.5
76,fluency,4.5
76,fluency,1.0
76,fluency,4.5
76,fluency,4.0
77,style,5.0
77,style,0.857
77,style,4.5
77,style,5.0
77,style,5.0
77,style,4.0
77,style,4.0
77,style,4.0
77,style,4.0
77,style,5.0
77,style,4.0
77,content,4.0
77,content,2.5
77,content,5.0
77,content,4.0
77,content,4.0
77,content,4.0
77,content,1.0
77,content,1.0
77,content,2.0
77,content,2.0
77,content,4.5
77,fluency,0.5
77,fluency,3.5
77,fluency,4.0
77,fluency,4.5
77,fluency,0.125
77,fluency,4.0
77,fluency,4.0
77,fluency,1.0
77,fluency,1.0
77,fluency,4.5
77,fluency,1.0
78,style,5.0
78,style,0.857
78,style,4.5
78,style,4.0
78,style,4.0
78,style,4.0
78,style,4.0
78,style,4.0
78,style,4.0
78,style,5.0
78,style,4.0
78,content,4.0
78,content,2.5
78,content,5.0
78,content,4.5
78,content,3.0
78,content,4.0
78,content,2.0
78,content,2.0
78,content,2.0
78,content,2.0
78,content,4.5
78,fluency,0.5
78,fluency,4.5
78,fluency,4.5
78,fluency,4.5
78,fluency,0.875
78,fluency,4.0
78,fluency,4.5
78,fluency,4.0
78,fluency,1.0
78,fluency,4.5
78,fluency,4.0
79,style,4.0
79,style,0.5
79,style,2.0
79,style,4.0
79,style,4.0
79,style,4.0
79,style,4.5
79,style,4.0
79,style,4.0
79,style,4.5
79,style,4.0
79,content,4.0
79,content,3.5
79,content,4.0
79,content,4.5
79,content,4.0
79,content,4.0
79,content,4.0
79,content,4.0
79,content,2.0
79,content,2.0
79,content,5.0
79,fluency,0.5
79,fluency,4.5
79,fluency,4.0
79,fluency,4.5
79,fluency,0.75
79,fluency,4.0
79,fluency,4.5
79,fluency,4.0
79,fluency,4.0
79,fluency,4.5
79,fluency,4.0
80,style,5.0
80,style,1.0
80,style,4.0
80,style,5.0
80,style,5.0
80,style,4.0
80,style,5.0
80,style,4.0
80,style,5.0
80,style,5.0
80,style,5.0
80,content,5.0
80,content,3.0
80,content,5.0
80,content,5.0
80,content,1.0
80,content,4.0
80,content,4.0
80,content,4.0
80,content,2.0
80,content,2.0
80,content,5.0
80,fluency,0.0
80,fluency,1.0
80,fluency,1.0
80,fluency,1.0
80,fluency,0.125
80,fluency,1.0
80,fluency,1.5
80,fluency,1.0
80,fluency,1.0
80,fluency,5.0
80,fluency,1.0
81,style,4.0
81,style,0.333
81,style,4.5
81,style,4.0
81,style,4.0
81,style,4.0
81,style,4.5
81,style,4.0
81,style,4.0
81,style,4.0
81,style,4.0
81,content,4.0
81,content,4.5
81,content,5.0
81,content,4.5
81,content,4.0
81,content,4.0
81,content,4.0
81,content,4.0
81,content,2.0
81,content,2.0
81,content,4.5
81,fluency,0.5
81,fluency,4.5
81,fluency,4.0
81,fluency,4.5
81,fluency,0.857
81,fluency,5.0
81,fluency,4.0
81,fluency,4.5
81,fluency,1.0
81,fluency,4.5
81,fluency,4.0
82,style,4.0
82,style,0.333
82,style,4.5
82,style,4.0
82,style,4.0
82,style,4.5
82,style,4.0
82,style,4.0
82,style,4.0
82,style,4.0
82,style,4.0
82,content,4.0
82,content,4.5
82,content,4.0
82,content,4.5
82,content,5.0
82,content,2.0
82,content,4.0
82,content,4.0
82,content,2.0
82,content,2.0
82,content,4.5
82,fluency,0.857
82,fluency,4.5
82,fluency,4.0
82,fluency,4.5
82,fluency,0.714
82,fluency,4.0
82,fluency,4.0
82,fluency,4.0
82,fluency,4.0
82,fluency,4.5
82,fluency,4.5
83,style,4.0
83,style,0.0
83,style,4.5
83,style,4.0
83,style,4.0
83,style,4.0
83,style,4.5
83,style,4.0
83,style,4.0
83,style,4.5
83,style,4.0
83,content,4.0
83,content,2.5
83,content,5.0
83,content,4.5
83,content,4.0
83,content,4.0
83,content,4.0
83,content,4.0
83,content,2.0
83,content,2.0
83,content,4.5
83,fluency,0.5
83,fluency,4.5
83,fluency,4.5
83,fluency,4.5
83,fluency,0.875
83,fluency,4.0
83,fluency,4.5
83,fluency,4.0
83,fluency,1.0
83,fluency,4.5
83,fluency,4.0
84,style,4.0
84,style,0.0
84,style,4.0
84,style,4.0
84,style,4.0
84,style,4.0
84,style,4.5
84,style,4.0
84,style,4.0
84,style,4.0
84,style,4.0
84,content,4.0
84,content,4.5
84,content,4.0
84,content,5.0
84,content,5.0
84,content,1.0
84,content,4.0
84,content,4.0
84,content,2.0
84,content,2.0
84,content,4.5
84,fluency,0.857
84,fluency,5.0
84,fluency,4.0
84,fluency,4.5
84,fluency,0.875
84,fluency,4.0
84,fluency,4.5
84,fluency,4.5
84,fluency,4.0
84,fluency,4.5
84,fluency,1.0
85,style,4.0
85,style,0.571
85,style,4.5
85,style,4.0
85,style,4.0
85,style,4.5
85,style,4.5
85,style,4.0
85,style,4.0
85,style,4.5
85,style,4.0
85,content,4.0
85,content,2.5
85,content,4.0
85,content,4.5
85,content,3.0
85,content,4.0
85,content,2.0
85,content,2.0
85,content,2.0
85,content,2.0
85,content,4.5
85,fluency,0.714
85,fluency,4.5
85,fluency,4.5
85,fluency,4.5
85,fluency,0.875
85,fluency,4.0
85,fluency,4.0
85,fluency,4.5
85,fluency,3.0
85,fluency,4.5
85,fluency,4.0
86,style,5.0
86,style,0.857
86,style,4.5
86,style,5.0
86,style,5.0
86,style,4.0
86,style,4.0
86,style,4.0
86,style,4.0
86,style,5.0
86,style,5.0
86,content,5.0
86,content,4.5
86,content,4.0
86,content,4.5
86,content,3.0
86,content,4.0
86,content,1.0
86,content,1.0
86,content,2.0
86,content,2.0
86,content,4.5
86,fluency,0.333
86,fluency,4.5
86,fluency,1.0
86,fluency,4.5
86,fluency,0.5
86,fluency,4.0
86,fluency,2.0
86,fluency,1.0
86,fluency,1.0
86,fluency,4.5
86,fluency,5.0
87,style,5.0
87,style,1.0
87,style,4.0
87,style,5.0
87,style,5.0
87,style,4.0
87,style,5.0
87,style,4.0
87,style,5.0
87,style,5.0
87,style,5.0
87,content,5.0
87,content,3.5
87,content,4.0
87,content,4.0
87,content,3.0
87,content,4.0
87,content,4.0
87,content,4.0
87,content,2.0
87,content,2.0
87,content,4.5
87,fluency,0.0
87,fluency,4.5
87,fluency,3.0
87,fluency,4.5
87,fluency,0.2
87,fluency,4.0
87,fluency,2.5
87,fluency,4.0
87,fluency,1.0
87,fluency,4.5
87,fluency,4.0
88,style,4.0
88,style,0.333
88,style,4.5
88,style,4.0
88,style,4.0
88,style,4.0
88,style,4.5
88,style,4.0
88,style,4.0
88,style,4.0
88,style,4.0
88,content,4.0
88,content,2.5
88,content,5.0
88,content,4.5
88,content,5.0
88,content,4.0
88,content,4.0
88,content,4.333
88,content,2.0
88,content,2.0
88,content,4.5
88,fluency,0.857
88,fluency,4.5
88,fluency,4.0
88,fluency,4.5
88,fluency,0.714
88,fluency,4.0
88,fluency,4.5
88,fluency,4.0
88,fluency,4.0
88,fluency,4.5
88,fluency,4.0
89,style,4.0
89,style,0.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,style,4.0
89,content,4.0
89,content,4.5
89,content,4.0
89,content,5.0
89,content,5.0
89,content,1.0
89,content,5.0
89,content,5.0
89,content,2.0
89,content,3.0
89,content,4.5
89,fluency,1.0
89,fluency,4.5
89,fluency,4.5
89,fluency,4.5
89,fluency,0.875
89,fluency,5.0
89,fluency,4.5
89,fluency,4.5
89,fluency,1.0
89,fluency,4.5
89,fluency,5.0
90,style,4.0
90,style,0.714
90,style,4.5
90,style,4.0
90,style,4.0
90,style,4.0
90,style,4.0
90,style,4.0
90,style,4.0
90,style,4.5
90,style,4.0
90,content,4.0
90,content,3.5
90,content,4.0
90,content,4.5
90,content,4.0
90,content,4.0
90,content,2.0
90,content,4.0
90,content,2.0
90,content,2.0
90,content,4.5
90,fluency,0.5
90,fluency,4.5
90,fluency,4.5
90,fluency,4.5
90,fluency,0.875
90,fluency,4.0
90,fluency,4.5
90,fluency,4.0
90,fluency,2.0
90,fluency,4.5
90,fluency,3.0
91,style,4.0
91,style,0.875
91,style,4.5
91,style,5.0
91,style,5.0
91,style,4.5
91,style,4.0
91,style,4.0
91,style,4.0
91,style,5.0
91,style,5.0
91,content,5.0
91,content,2.5
91,content,5.0
91,content,4.0
91,content,5.0
91,content,4.0
91,content,1.0
91,content,1.0
91,content,2.0
91,content,2.0
91,content,4.5
91,fluency,1.0
91,fluency,4.5
91,fluency,4.5
91,fluency,4.5
91,fluency,0.875
91,fluency,5.0
91,fluency,4.5
91,fluency,1.0
91,fluency,1.0
91,fluency,4.5
91,fluency,5.0
92,style,5.0
92,style,0.857
92,style,4.5
92,style,5.0
92,style,5.0
92,style,4.0
92,style,4.0
92,style,4.0
92,style,5.0
92,style,5.0
92,style,5.0
92,content,5.0
92,content,2.5
92,content,4.0
92,content,4.0
92,content,1.0
92,content,4.0
92,content,1.0
92,content,1.0
92,content,2.0
92,content,2.0
92,content,4.5
92,fluency,0.0
92,fluency,3.5
92,fluency,1.0
92,fluency,1.0
92,fluency,0.125
92,fluency,4.0
92,fluency,1.0
92,fluency,1.0
92,fluency,1.0
92,fluency,4.5
92,fluency,1.0
93,style,4.0
93,style,0.333
93,style,4.5
93,style,4.0
93,style,4.0
93,style,4.0
93,style,4.5
93,style,4.0
93,style,4.0
93,style,4.5
93,style,4.0
93,content,4.0
93,content,4.5
93,content,4.0
93,content,4.5
93,content,5.0
93,content,4.0
93,content,4.0
93,content,4.0
93,content,3.0
93,content,2.0
93,content,4.5
93,fluency,0.857
93,fluency,4.5
93,fluency,4.0
93,fluency,4.5
93,fluency,0.625
93,fluency,4.0
93,fluency,4.5
93,fluency,4.5
93,fluency,2.0
93,fluency,4.5
93,fluency,4.0
94,style,4.0
94,style,0.857
94,style,4.5
94,style,5.0
94,style,4.0
94,style,4.0
94,style,4.0
94,style,4.0
94,style,4.0
94,style,4.5
94,style,4.0
94,content,4.0
94,content,3.5
94,content,4.0
94,content,4.5
94,content,3.0
94,content,4.0
94,content,2.0
94,content,2.5
94,content,2.0
94,content,2.0
94,content,4.5
94,fluency,0.0
94,fluency,4.5
94,fluency,4.0
94,fluency,2.5
94,fluency,0.125
94,fluency,4.0
94,fluency,4.5
94,fluency,4.0
94,fluency,1.0
94,fluency,4.5
94,fluency,1.0
95,style,4.0
95,style,1.0
95,style,4.5
95,style,4.0
95,style,4.0
95,style,4.0
95,style,4.5
95,style,4.0
95,style,4.0
95,style,5.0
95,style,4.0
95,content,4.0
95,content,2.5
95,content,5.0
95,content,4.0
95,content,5.0
95,content,4.0
95,content,4.0
95,content,4.0
95,content,2.0
95,content,3.0
95,content,4.5
95,fluency,0.857
95,fluency,4.5
95,fluency,4.5
95,fluency,4.5
95,fluency,0.875
95,fluency,4.0
95,fluency,4.0
95,fluency,4.5
95,fluency,3.0
95,fluency,4.5
95,fluency,4.0
96,style,4.0
96,style,0.857
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,style,4.0
96,content,4.0
96,content,4.5
96,content,5.0
96,content,4.5
96,content,4.0
96,content,4.0
96,content,4.0
96,content,4.0
96,content,2.0
96,content,2.0
96,content,4.5
96,fluency,0.875
96,fluency,4.5
96,fluency,4.5
96,fluency,4.5
96,fluency,0.5
96,fluency,4.0
96,fluency,4.5
96,fluency,1.0
96,fluency,1.0
96,fluency,4.5
96,fluency,1.0
97,style,4.0
97,style,0.0
97,style,4.0
97,style,4.0
97,style,4.0
97,style,4.5
97,style,4.5
97,style,4.0
97,style,4.0
97,style,4.5
97,style,4.0
97,content,4.0
97,content,4.5
97,content,5.0
97,content,5.0
97,content,5.0
97,content,4.0
97,content,5.0
97,content,4.0
97,content,3.0
97,content,2.0
97,content,4.5
97,fluency,1.0
97,fluency,4.5
97,fluency,4.0
97,fluency,4.5
